id,geometry,buildstart,opening,closure,length,city_id
1672,"LINESTRING(139.623062619472 35.4661612995508,139.624599512771 35.4681440559383,139.625973763295 35.4698683609496,139.62734604881 35.4714758774204,139.629938607733 35.474342539747,139.63101011837 35.4755366314607,139.632720775658 35.4773736610108,139.633341123885 35.4779247616934,139.634393836098 35.4790269517153,139.636165748807 35.4810528710781,139.63704927511 35.4818794828416,139.638101987276 35.4826142417259,139.6406021787 35.4835020664098,139.643760315246 35.4845582588718,139.646053723912 35.4851246172224,139.647651590608 35.4853542208247,139.649738216117 35.4854766755706,139.651636857739 35.4858287326139,139.653178329117 35.4863032418483,139.654343831921 35.4868389747067,139.656411659405 35.4879410424968,139.658347897874 35.4890737075387,139.659738981813 35.489823706682,139.661645670587 35.4909935090423,139.662923795608 35.4921254544289,139.664653419693 35.4939321709654,139.66574256096 35.4947216765824,139.667228804813 35.4959677435619,139.668488299737 35.4968401160224,139.669928702207 35.4980425879747,139.672835293276 35.5004912653093,139.67398925188 35.5015683717319,139.674859287314 35.5027890292559,139.675168908259 35.5034126916878,139.675987280866 35.5065595124624,139.676457241654 35.5083346228842,139.676889605594 35.5104463410655,139.677536025244 35.5123695039952,139.678438349971 35.514481116061,139.679246682532 35.5158429233719,139.679963579853 35.5167456816854,139.681693035565 35.5181839537638,139.683422491277 35.5198517050694,139.687582516417 35.5232693507585,139.689951118826 35.5253041797887,139.692225729068 35.5273542561019,139.694869778931 35.529523252479,139.697125590702 35.5312366626053,139.698723457398 35.5326593771326,139.701937989175 35.5354282436275,139.703404266857 35.5369579632514,139.706167636311 35.5403385401492,139.707427131235 35.5419905349475,139.708245505099 35.5434768302936,139.709636589038 35.546857132422,139.710914882386 35.5499008119698,139.712459922582 35.5537997033976,139.713944998688 35.5571489839643,139.714847323415 35.5593358815917,139.716311732239 35.5629252488242,139.717514831891 35.5656930705615,139.718417156572 35.5677879880993,139.719526264057 35.5705403512282,139.72109127358 35.5742550453721,139.722125187322 35.5768542920934,139.722952318306 35.5787348709641,139.723723054018 35.5805695394953,139.724136619534 35.5815327236451,139.725187597829 35.5839965913319,139.726296705267 35.5859381533292,139.728007362555 35.5884452975934,139.730356339279 35.5921600071569,139.732160988733 35.5950032487122,139.733006918142 35.596455403009,139.733796452278 35.5976935348228,139.734040831884 35.598564801275,139.734266413065 35.6000474609873,139.734473195823 35.6015759473996,139.734782867919 35.6040276605132,139.735121239691 35.6065036706737,139.73527162713 35.6077263634859,139.7355167814 35.609764471116,139.735817556325 35.6120874767933,139.736155928097 35.6144409795372,139.736722831594 35.6164890759176,139.737493567306 35.6191633583204,139.738019923366 35.6209359762375,139.738489884153 35.622647432103,139.739027003799 35.6250455111428,139.73940297242 35.6268638383331,139.739515763011 35.6286210059959,139.739534561435 35.6296752880593,139.740346261999 35.6310864510622,139.741079400817 35.6331338215227,139.74232712835 35.6359841785027,139.743041468744 35.6374814225319,139.743229453078 35.6386272536166,139.743455034259 35.641346626944,139.74383100288 35.6428896010009,139.744545343273 35.643683991862,139.747115865984 35.6451358415942,139.747924198544 35.6454871978787,139.750086018195 35.6464954290818,139.751495900558 35.6472286801374,139.753545792844 35.6483922017286,139.754918078359 35.649522600802,139.755707612495 35.6505918824976,139.756309162298 35.6517375255806,139.757038270643 35.6537435578837,139.75739544084 35.6550266263951,139.757846603203 35.6565387878235,139.758222571824 35.6579134551945,139.758727930836 35.6603850169731,139.758972310442 35.6620192623617,139.75891591517 35.6636382014454,139.758690333989 35.6661734551805,139.75848355102 35.6675632286954,139.758558744763 35.6681588385434,139.758897116536 35.6693195013986,139.759310682052 35.6701289010186,139.76051751308 35.672080555503,139.76115665973 35.6729815535958,139.762416154654 35.6740505211892,139.763450068397 35.6747071656193,139.764239602533 35.6753638046372,139.764841152335 35.6760204382526,139.766288630834 35.6782804381233,139.766946575956 35.6793493347428,139.767585722606 35.6811053481099)",1914,1914,999999,28648,114
2569,"LINESTRING(16.3877626 48.2048441,16.3882627 48.2044878,16.3887107 48.2041286,16.3890417 48.2038634,16.3893362 48.2036523,16.3896565 48.2034308,16.3900068 48.2032104,16.3908678 48.2027632,16.3912526 48.2025634,16.3916021 48.2023819,16.3922161 48.2020584,16.3928341 48.2017328,16.3949257 48.2005312)",0,0,999999,719,118
2579,"LINESTRING(16.3747554 48.2071359,16.374878 48.2071183,16.3751384 48.207092,16.3752583 48.2070803,16.3753708 48.2070728,16.3756739 48.2070608,16.3758445 48.207056,16.3759944 48.2070542,16.3761234 48.2070549,16.3762629 48.2070574,16.3764114 48.2070636,16.3766154 48.2070766,16.3768273 48.2070831,16.3770225 48.2070827,16.3772266 48.2070796,16.3774271 48.2070691,16.377608 48.2070577,16.3778199 48.2070396,16.3780039 48.2070205,16.3783721 48.2069884,16.379187 48.2068913,16.3798433 48.206813,16.3800035 48.2067939,16.3802873 48.2067553,16.3811456 48.2066421)",0,0,999999,480,118
2570,"LINESTRING(16.3878261 48.2048986,16.3883503 48.2045218,16.3887855 48.204168,16.3891367 48.2038961,16.3894366 48.2036883,16.3897704 48.2034793,16.3901367 48.2032781,16.3909794 48.2028424,16.3913505 48.2026417,16.3916918 48.2024564,16.3923044 48.202132,16.3929214 48.2018053,16.3937283 48.201336,16.3943776 48.2009077,16.3949694 48.2005582)",0,0,999999,719,118
2578,"LINESTRING(16.3671737 48.2095969,16.367555 48.2095637,16.3679103 48.2094957,16.3681626 48.2094332,16.3683402 48.2093804,16.3684989 48.2093234,16.3687444 48.2092207,16.369002 48.2090916,16.3693271 48.2089305,16.3695598 48.2088189,16.3697522 48.2087315,16.3700239 48.2086069,16.3702558 48.208504,16.3705396 48.2083991,16.3706347 48.2083654,16.3709465 48.2082595,16.3715888 48.2080571,16.3723251 48.207824,16.3726635 48.2077176,16.3729347 48.2076355,16.3730545 48.2076039,16.3732504 48.2075696,16.3734917 48.2075364,16.3736428 48.2075115,16.3738213 48.2074894,16.3739099 48.2074814,16.3740113 48.2074737,16.3741916 48.207464,16.3744064 48.2074534,16.3745982 48.2074459,16.3749436 48.2074331)",0,0,999999,636,118
2577,"LINESTRING(16.3690171 48.2090088,16.3694064 48.2088416,16.369824 48.2086595,16.3702356 48.208492,16.3705769 48.2083702,16.3709458 48.2082588,16.3716051 48.2080503,16.3723243 48.2078234,16.3735336 48.2074059,16.3736792 48.2073589,16.3738106 48.2073205,16.3739067 48.2072971,16.3740019 48.2072767,16.3744678 48.2071843,16.3746682 48.2071493,16.3747554 48.2071359)",0,0,999999,476,118
2580,"LINESTRING(16.3749436 48.2074331,16.3751004 48.2074261,16.3752783 48.2074208,16.375579 48.2074036,16.3758426 48.20738,16.3761381 48.2073578,16.376412 48.207331,16.3771875 48.2072369,16.3776339 48.2071851,16.3782944 48.2070859,16.3792336 48.2069739,16.3800135 48.2068809,16.3803999 48.206843,16.380796 48.2068167,16.3811793 48.20679)",0,0,999999,469,118
3166,"LINESTRING(-1.5661204 47.256285,-1.5661032 47.256169,-1.5660946 47.2560534,-1.5660928 47.2559714,-1.5660908 47.2558721,-1.5660807 47.2557556,-1.5660613 47.2556505,-1.566013 47.2554239,-1.5659419 47.2550907,-1.5658778 47.2547913,-1.5658725 47.2547758,-1.5658464 47.2546981,-1.5658165 47.254645,-1.5657867 47.254604,-1.5657622 47.2545791,-1.5657326 47.2545489,-1.5656495 47.2544923,-1.5656052 47.2544634,-1.565531 47.2544302,-1.565502 47.2544172)",,1994,999999,220,265
3588,"LINESTRING(2.2301772 48.8798792,2.2304928 48.8801579)",,1997,999999,39,95
3293,"LINESTRING(-1.5484384 47.1928398,-1.5485266 47.1928446,-1.5485806 47.1928487,-1.5486223 47.1928543,-1.54866 47.1928625,-1.548723 47.1928771,-1.5488129 47.192898,-1.5490435 47.1929443,-1.5493623 47.193013)",,2007,999999,73,265
1824,"LINESTRING(2.31448846694963 48.8736935901656,2.31396540517406 48.8678160862392)",,1975,999999,655,95
2576,"LINESTRING(16.3833685 48.2046832,16.3840519 48.2055997,16.3842589 48.2058814,16.3846414 48.2064088,16.3846619 48.2064358,16.3846886 48.206473,16.3847268 48.2065287,16.384777 48.2066051,16.3848398 48.2067043,16.3849158 48.2068285,16.3850055 48.2069798,16.3851094 48.2071605,16.3852281 48.2073726,16.3852991 48.2075177,16.3853403 48.2076255,16.3853694 48.2077462,16.3853845 48.2078275,16.38539 48.2079069)",0,0,999999,391,118
3172,"LINESTRING(-1.5921998 47.2618298,-1.591779 47.2616873,-1.5917444 47.2616764,-1.5913846 47.2615625,-1.5909828 47.26145,-1.5905676 47.2613433,-1.5901424 47.2612488,-1.589594 47.2611453,-1.5891761 47.2610769,-1.5887525 47.2610192,-1.5881481 47.2609417,-1.5869594 47.2607893,-1.5867258 47.2607695,-1.5866304 47.2607649,-1.5865342 47.2607676,-1.5864481 47.2607728,-1.5863421 47.2607873,-1.5862549 47.2608062,-1.5861802 47.2608229,-1.5861043 47.2608447,-1.5860486 47.2608664,-1.5859657 47.2609046,-1.5857898 47.2610014,-1.5856096 47.2611005,-1.585501 47.2611625,-1.585289 47.2612891,-1.5852354 47.2613173,-1.5849384 47.261463,-1.5848754 47.2614925,-1.5846214 47.2616225,-1.5842318 47.2618076,-1.5838399 47.2620025,-1.5836912 47.2620752,-1.5836369 47.2620966,-1.5835407 47.2621341,-1.5833159 47.2622216,-1.5832234 47.2622569,-1.5831728 47.2622761,-1.5831216 47.2622956,-1.582677 47.2624685,-1.582242 47.2626457,-1.5818566 47.2627805,-1.5815889 47.2628616,-1.5813206 47.2629357,-1.5804841 47.2631626,-1.5802391 47.2632288,-1.5801348 47.263257,-1.5797118 47.2633712,-1.5796273 47.2633941,-1.5791712 47.2635173,-1.5783427 47.2637406,-1.5778384 47.2638719,-1.577279 47.2639995,-1.5769963 47.2640587,-1.5767014 47.2641187,-1.5766612 47.2641252,-1.5761902 47.2642009,-1.5757202 47.2642709,-1.5756627 47.2642795,-1.5755122 47.2642987,-1.5754253 47.2643058,-1.575357 47.2643092,-1.5752837 47.2643082,-1.5752175 47.2643034,-1.5751493 47.2642946,-1.5750734 47.2642823,-1.5749706 47.2642571,-1.5749032 47.2642332,-1.5748754 47.2642233,-1.5748212 47.2642001,-1.574771 47.2641769,-1.574721 47.2641484,-1.5746604 47.2641108,-1.57461 47.2640646,-1.5745764 47.2640349,-1.5745377 47.2639914,-1.5745015 47.2639384,-1.5744711 47.2638785,-1.5744555 47.2638279,-1.57445 47.2638102,-1.5744447 47.2637869,-1.5744349 47.2637441,-1.5744285 47.2636689,-1.574437 47.2635733,-1.5744625 47.2634702,-1.5745711 47.2631455,-1.574658 47.2628705,-1.5746846 47.262739,-1.5747023 47.2626139,-1.5747116 47.262548,-1.5747558 47.2622313,-1.5747726 47.2620691,-1.5747722 47.2619907,-1.57476 47.261915,-1.5747396 47.2618553,-1.5747156 47.26181,-1.5746934 47.261771,-1.5746698 47.2617413,-1.5746343 47.2617013,-1.5745914 47.2616626,-1.5745438 47.2616281,-1.5745116 47.2616074,-1.574481 47.2615866,-1.5744593 47.2615738,-1.5743856 47.2615393,-1.574339 47.2615212,-1.5742788 47.2615018,-1.5741989 47.2614811,-1.5741162 47.2614658,-1.5740333 47.2614568,-1.5739274 47.2614484,-1.5736927 47.2614299,-1.5734746 47.2614187,-1.5732797 47.2614112,-1.5730121 47.2614034,-1.5727801 47.2614034,-1.5724871 47.26141,-1.5719077 47.2614364,-1.5716475 47.2614445,-1.5716003 47.261443,-1.5714771 47.2614346,-1.5713545 47.2614206,-1.5712547 47.2614045,-1.5711554 47.2613831,-1.5710675 47.2613615,-1.5709795 47.2613348,-1.5709025 47.2613062,-1.5708253 47.2612754,-1.5707509 47.2612381,-1.5707104 47.2612179,-1.5706135 47.2611634,-1.5705032 47.2610881,-1.5703767 47.2609898,-1.5702389 47.2608717,-1.5701362 47.2607837,-1.5699045 47.2605807,-1.5696298 47.2603363,-1.5694917 47.2602165,-1.5693348 47.2600811,-1.5691676 47.2599501,-1.569037 47.2598646,-1.5688957 47.25978,-1.5687891 47.2597249,-1.5686547 47.2596617,-1.568502 47.2595973,-1.5681639 47.2594664,-1.5672694 47.2591198,-1.5671918 47.2590888,-1.5671029 47.2590479,-1.5670287 47.2590108,-1.5670154 47.2590042,-1.5669346 47.2589564,-1.5668861 47.2589212,-1.5668423 47.258885,-1.5668016 47.2588488,-1.5667659 47.2588113,-1.5667427 47.2587867,-1.5667201 47.2587552,-1.566682 47.258702,-1.5666536 47.2586569,-1.5666308 47.2586086,-1.5665877 47.2584889,-1.5665752 47.2584101)",,1994,999999,2492,265
2581,"LINESTRING(16.3651325 48.2092337,16.3658867 48.2093513,16.366226 48.2093818,16.3665433 48.2093993,16.3668637 48.2094047,16.3670937 48.2094023,16.3673092 48.2093894,16.3676296 48.2093686,16.3679085 48.2093202,16.3685418 48.2091788,16.3690171 48.2090088)",0,0,999999,299,118
2582,"LINESTRING(16.3611508 48.2075218,16.361386 48.2077959,16.3615068 48.2079149,16.3617824 48.2081504,16.3619324 48.2082623,16.3620852 48.2083594,16.3624458 48.2085627,16.3628046 48.2087344,16.3630015 48.208816,16.3632075 48.2088781,16.3636611 48.2089839,16.3641341 48.2090747,16.3643792 48.2091163,16.3651325 48.2092337)",0,0,999999,367,118
2583,"LINESTRING(16.3622458 48.2086693,16.3625591 48.2088362,16.362655 48.208881,16.362754 48.2089206,16.3629431 48.2089815,16.3633115 48.2090961,16.3636588 48.2091848,16.3639169 48.2092292,16.3641188 48.2092597,16.3643183 48.2092899,16.3650709 48.2094072,16.3658258 48.2095249,16.3661133 48.2095604,16.366346 48.2095794,16.3667253 48.209609,16.366953 48.2096086,16.3671737 48.2095969)",0,0,999999,387,118
3169,"LINESTRING(-1.5664001 47.2576007,-1.5663332 47.2572838,-1.5662626 47.2569496,-1.5662365 47.256833,-1.5662104 47.2567159,-1.5661952 47.256648,-1.5661204 47.256285)",,1994,999999,148,265
3294,"LINESTRING(-1.5482792 47.1928368,-1.5484301 47.1928741,-1.5485243 47.1929053,-1.5485438 47.1929119,-1.5486143 47.1929357,-1.5486446 47.1929459,-1.5486724 47.1929525,-1.5487762 47.192977,-1.5490143 47.1930311,-1.5493232 47.1930998)",,2007,999999,84,265
3170,"LINESTRING(-1.5665752 47.2584101,-1.5665535 47.25831,-1.5664536 47.2578481,-1.5664217 47.2577003,-1.5664001 47.2576007)",,1994,999999,91,265
3171,"LINESTRING(-1.5663399 47.257606,-1.5663599 47.2577065,-1.5663918 47.257852,-1.5664018 47.2578978,-1.5664932 47.2583151,-1.5665151 47.258415)",,1994,999999,91,265
3295,"LINESTRING(-1.5479602 47.1927293,-1.5481205 47.1927833,-1.5482792 47.1928368)",,2007,999999,27,265
1919,"LINESTRING(139.531387371337 35.3534543474614,139.531958933852 35.3548707604521,139.532134799256 35.3561257891786,139.531871001164 35.3573987269661,139.530903741483 35.3587971425352,139.529870532306 35.3599086863376,139.529584751048 35.3610202148493,139.529584751048 35.3621675830766,139.530267776696 35.3643084999207,139.530487608431 35.365563381959,139.530377692577 35.367087141068,139.529806130035 35.368915614029,139.529672944208 35.3705574470317,139.530376405796 35.3723499909114,139.531629446707 35.374716087869,139.533401537018 35.3781032241008,139.534368796699 35.3804333054822,139.534632594791 35.3820284762486,139.534786477003 35.3839283013998,139.535322857297 35.3881477485282,139.535652604912 35.3917678567932,139.535894419839 35.3943484288281,139.535894419839 35.3952086011594,139.535575724259 35.3968129855076,139.535026144909 35.3985153489748,139.534410616009 35.4007910840061,139.533817070301 35.4027621411766,139.533861036659 35.4039805887656,139.534333005377 35.4072837049895,139.53490456792 35.4100250323981,139.536047692475 35.4119062815157,139.537388666102 35.4130887585276,139.539543017171 35.4143966295513,139.541851250479 35.4157582261457,139.54675349821 35.418463435208,139.548863882949 35.4195920717803,139.551150133064 35.420756521521,139.552710938453 35.4215984977705,139.553788113988 35.4225658638789,139.554913934123 35.4239660486534,139.555969126493 35.4260261056514,139.556584655366 35.4276203744686,139.556694570833 35.4301639738205,139.556650604502 35.4317223366436,139.556540688621 35.4343195410123,139.556540688621 35.4354479554292,139.556870436237 35.4364509771756,139.557420015587 35.4372569677507,139.558502201691 35.4383077556642,139.559529124684 35.4389824911863,139.562179248587 35.4400350673264,139.567048851193 35.4418972836904,139.57022899986 35.4433546403741,139.573674160889 35.4451358182498,139.576489917508 35.4465661295322,139.577483713966 35.4469979166299,139.578610016606 35.4471058630297,139.580133837828 35.447024903235,139.582982721023 35.4466201030567,139.58722291882 35.4460533791728,139.590767459536 35.4455136386004,139.593483836509 35.4452437669738,139.596167086905 35.4449738944255,139.598287186045 35.4455945999154,139.599612247976 35.4465931161089,139.600925478909 35.4481057621617,139.602515553202 35.4494820490955,139.60456939923 35.4511011800802,139.606225726633 35.4519647032794,139.608942103606 35.4533679087119,139.610764063808 35.4544742649765,139.612254758454 35.4553377519775,139.612817909795 35.4557425083219,139.613745453142 35.4567408986044,139.615582437824 35.4588112175206,139.617437524519 35.4608888554438,139.61919323161 35.462777570622,139.620848932403 35.4644901018698,139.622008361618 35.4659740296578,139.622670892604 35.4667024932853,139.62346592973 35.4674579300668,139.625321016466 35.4695083655799,139.626565732894 35.4707872679485,139.627615380476 35.4716337277129,139.629118946253 35.473725078688,139.629973071225 35.4746720727255,139.632051784647 35.4769934182164,139.633111722888 35.4781582557598,139.634099626494 35.4791806172459,139.635637132178 35.4808415957496,139.636738233077 35.481989618199,139.637170440879 35.4825007762034,139.638178925828 35.4828694783257,139.639146248092 35.4832046605989,139.640977986012 35.4838163646472,139.643408783191 35.4846524386286,139.644181817729 35.4849350389062,139.644913689608 35.4850830899655,139.645655558211 35.4852441171017,139.647667352901 35.4855437613569,139.650034544022 35.4856416002218,139.652116425988 35.4861381143107,139.654203133182 35.4871068823415,139.659644067685 35.4899819934054,139.660916550878 35.490753617274,139.663108034551 35.4927004370462,139.664559068805 35.4943615291213,139.666787724054 35.4959570932132,139.66983378758 35.4983997124955,139.67298217431 35.5010775018391,139.67480324232 35.5032422157294,139.675861722532 35.5074846549412,139.67654479939 35.5102753657673,139.677482068544 35.5133878252122,139.678473586179 35.5156315276898,139.679398377407 35.5167533553571,139.680510870137 35.5177442157369,139.681067075767 35.5187250935138,139.681252477624 35.5199323112341,139.681113426245 35.5210640613528,139.680510870137 35.5232143426244,139.679954664507 35.525590902269,139.67948910985 35.527354483711,139.678608450956 35.5301458469881,139.677542390176 35.5336160551022,139.676476329366 35.5367843749073,139.675224866838 35.5406814147649,139.674297857465 35.5443774501251,139.673260823742 35.5477652353459,139.672818355485 35.5490324461523,139.671632540662 35.5516964035631,139.671119277564 35.5527763610772,139.670163546208 35.5545330608992,139.669429653817 35.5565107949901,139.668261537716 35.5601247786399,139.66737660129 35.5626011992338,139.666569480557 35.5650926525724,139.666038518693 35.5665035583088,139.665135883501 35.5691237459197,139.664728812775 35.5703474305599,139.663823937238 35.5730395907606,139.66352305884 35.5739033278702,139.66325757793 35.5750693582076,139.663222180443 35.5760914202111,139.663558456327 35.5771854439678,139.664443392753 35.5783802160035,139.665434521552 35.5791431334002,139.668063941002 35.5802164657509,139.671072724929 35.5812816447417,139.674435483374 35.5823899916243,139.675957574037 35.5829369623533,139.678508704677 35.5838253905413,139.679287448774 35.5840556903286,139.683411252551 35.5852215728687,139.68636694027 35.5860276051818,139.690579237697 35.587265424737,139.694455259285 35.5883592958548,139.700646117107 35.5900763074991,139.708468955212 35.5923359191597,139.714999874092 35.5941997180041,139.716575060964 35.5947609998551,139.717884766881 35.5955957194254,139.718893594401 35.5964448217846,139.719796229593 35.5977544365748,139.720486479994 35.5993374588177,139.72144221135 35.6013953409147,139.723548359787 35.6059858100821,139.724610283472 35.6076981747842,139.725512918663 35.6087629881395,139.726804925735 35.6105328492262,139.72816772786 35.6128638260582,139.72924735031 35.6146192082289,139.730061491851 35.6156839294634,139.730751742252 35.6161587330044,139.732185339264 35.6165759822791,139.734132199418 35.6168061878483,139.735548097371 35.6173241480387,139.7366100211 35.6182161825695,139.737282572824 35.6192952432841,139.738556881347 35.6238487220655,139.739831189773 35.628401941596)",1980,1980,999999,42464,114
